Date,Open,High,Low,Close,Volume
15-02-2019,134.50,137.00,133.50,133.60,5045
18-02-2019,134.50,134.60,131.00,132.30,9203
20-02-2019,131.00,131.00,129.50,130.00,8526
21-02-2019,130.00,130.00,128.00,128.40,1250
22-02-2019,128.10,129.90,125.70,126.00,4738
25-02-2019,125.80,127.00,125.60,126.00,15680
26-02-2019,125.20,129.70,125.20,128.00,512
27-02-2019,127.00,129.00,126.50,127.00,8804
28-02-2019,129.00,132.00,125.00,125.80,18781
01-03-2019,127.00,133.00,125.00,125.90,63726
05-03-2019,129.00,129.00,126.00,125.90,8
06-03-2019,129.00,129.00,126.00,126.30,29190
07-03-2019,129.00,129.00,125.30,126.00,30514
08-03-2019,128.00,130.10,126.00,129.60,168898
11-03-2019,134.90,134.90,130.00,130.00,45641
12-03-2019,133.50,133.50,129.00,130.00,3053
13-03-2019,133.50,133.50,130.00,133.00,6506
14-03-2019,133.40,133.40,130.00,132.00,11918
15-03-2019,133.50,133.50,132.00,132.00,2169
18-03-2019,133.00,133.00,131.10,132.20,201
19-03-2019,132.00,133.00,131.10,131.10,49393
21-03-2019,131.50,131.50,130.00,130.90,17441
22-03-2019,131.50,131.50,129.00,130.00,5690
25-03-2019,130.90,130.90,125.00,126.60,17680
26-03-2019,128.80,128.80,123.10,124.10,7693
27-03-2019,128.90,128.90,124.00,124.30,5444
28-03-2019,126.90,126.90,123.00,124.60,21142
29-03-2019,120.10,122.90,115.60,115.70,8161
01-04-2019,118.00,118.00,116.10,116.20,1647
02-04-2019,121.90,121.90,117.10,117.10,242
03-04-2019,120.00,121.00,119.90,120.70,1688
04-04-2019,120.70,121.70,120.00,120.50,11110
05-04-2019,121.60,121.60,120.00,120.40,128
08-04-2019,121.20,121.20,117.50,117.90,2171
09-04-2019,121.20,121.20,118.00,119.60,221
10-04-2019,121.20,121.30,120.00,120.00,1638
11-04-2019,118.00,120.00,118.00,120.00,2141
12-04-2019,119.00,120.00,119.00,119.20,131
16-04-2019,118.00,120.00,117.00,117.10,820
17-04-2019,119.80,119.80,119.80,117.10,10
18-04-2019,119.80,119.80,119.80,119.80,100
23-04-2019,116.30,117.00,116.00,117.00,172
24-04-2019,117.00,117.00,115.00,116.50,2225
25-04-2019,116.90,116.90,116.00,116.00,1049
26-04-2019,116.90,116.90,115.00,115.00,2189
29-04-2019,116.90,116.90,114.90,115.10,7212
30-04-2019,117.00,117.00,114.00,116.00,3155
02-05-2019,120.00,120.00,118.00,118.30,76725
03-05-2019,119.00,119.00,118.00,118.00,14736
06-05-2019,119.00,119.00,115.10,116.10,2582
07-05-2019,118.00,118.00,118.00,116.10,1
08-05-2019,117.90,117.90,117.90,117.90,100
09-05-2019,117.80,117.90,112.10,113.90,6280
10-05-2019,114.40,114.50,111.00,111.80,2568
13-05-2019,112.00,112.00,107.00,110.00,3331
14-05-2019,110.00,110.00,100.00,101.80,7259
15-05-2019,100.20,100.20,99.00,99.90,1452
16-05-2019,100.00,100.00,98.60,100.00,3566
17-05-2019,101.00,102.90,100.00,101.60,4529
21-05-2019,103.00,103.00,100.10,103.00,1014
22-05-2019,103.00,106.00,103.00,105.50,2787
23-05-2019,107.00,107.00,104.30,106.40,481
24-05-2019,107.00,107.00,105.00,106.60,452
27-05-2019,106.90,106.90,105.20,106.00,4840
28-05-2019,106.90,109.90,106.00,106.50,16299
29-05-2019,110.00,112.90,110.00,111.30,6753
30-05-2019,112.90,115.00,112.90,114.00,3405
31-05-2019,113.90,114.90,113.90,114.40,10115
03-06-2019,114.00,114.90,114.00,114.40,32
04-06-2019,114.90,114.90,112.00,112.10,1121
06-06-2019,111.00,112.80,111.00,111.10,143
07-06-2019,111.50,114.00,111.10,113.30,890
10-06-2019,114.00,114.00,111.00,111.00,26915
11-06-2019,112.00,112.00,112.00,111.00,17
12-06-2019,110.50,112.00,110.50,110.50,8282
13-06-2019,112.00,112.00,112.00,110.50,11
14-06-2019,112.00,113.00,112.00,112.00,8975
17-06-2019,115.00,115.00,112.00,112.00,42
18-06-2019,113.00,113.00,110.10,112.00,74
19-06-2019,111.10,112.50,111.10,112.50,127
20-06-2019,113.00,113.00,111.10,112.90,5457
21-06-2019,112.90,112.90,110.00,110.30,202
24-06-2019,112.90,112.90,110.10,110.20,9171
25-06-2019,111.00,113.00,111.00,110.20,99
26-06-2019,112.90,112.90,112.00,112.00,276
27-06-2019,113.00,114.00,110.00,112.20,4670
28-06-2019,112.70,112.70,112.00,112.00,644
01-07-2019,111.90,113.00,111.90,113.00,7523
02-07-2019,113.00,113.40,113.00,113.10,56838
03-07-2019,115.00,118.00,115.00,117.50,29592
04-07-2019,114.50,117.70,114.50,115.30,3737
05-07-2019,117.40,117.40,115.20,117.00,1285
08-07-2019,118.00,118.00,115.00,115.10,825
09-07-2019,117.80,117.80,115.00,117.50,7522
10-07-2019,118.00,118.00,116.00,117.90,2623
11-07-2019,118.00,119.00,118.00,118.50,59161
12-07-2019,117.00,118.50,117.00,118.30,16970
15-07-2019,119.90,119.90,119.90,119.90,285
17-07-2019,119.00,120.00,115.20,120.00,13877
18-07-2019,118.00,122.00,118.00,122.00,12433
19-07-2019,122.80,122.80,121.00,122.30,259
22-07-2019,122.00,122.00,120.00,120.00,8526
23-07-2019,122.90,125.00,122.90,125.00,5812
24-07-2019,125.00,130.10,125.00,130.00,39059
25-07-2019,130.50,132.00,130.00,132.00,4718
26-07-2019,134.00,134.00,130.00,133.00,2520
29-07-2019,126.00,135.00,126.00,134.80,11876
30-07-2019,135.00,135.00,133.00,133.00,3716
31-07-2019,133.00,133.00,132.90,133.00,2280
02-08-2019,129.00,134.50,128.00,128.30,353
05-08-2019,130.00,133.90,130.00,130.00,120323
06-08-2019,130.00,135.00,128.00,134.90,214624
07-08-2019,135.00,135.00,130.00,134.90,95
08-08-2019,134.40,134.50,134.00,134.30,10086
09-08-2019,134.50,134.50,134.50,134.30,1
13-08-2019,134.50,134.50,134.50,134.50,120
15-08-2019,132.00,135.00,131.00,134.00,132138
16-08-2019,134.40,134.50,131.00,131.30,14616
20-08-2019,132.00,136.00,132.00,135.00,195800
21-08-2019,135.00,136.00,135.00,135.00,29427
22-08-2019,136.00,136.00,135.00,135.10,2631
23-08-2019,135.00,135.00,135.00,135.10,57
26-08-2019,137.00,139.80,135.00,135.00,11310
27-08-2019,130.30,135.00,130.30,135.00,25
28-08-2019,138.00,138.00,138.00,135.00,11
29-08-2019,135.00,135.00,130.60,134.70,108
30-08-2019,131.00,135.00,131.00,135.00,743
02-09-2019,135.10,139.00,135.00,135.00,1142
03-09-2019,135.00,135.10,135.00,135.10,546
04-09-2019,138.00,138.00,138.00,138.00,331
05-09-2019,138.00,138.00,135.00,135.00,33971
06-09-2019,134.00,134.00,130.10,135.00,45
09-09-2019,130.10,130.20,130.00,130.00,1716
10-09-2019,130.10,130.10,130.00,130.00,27639
11-09-2019,129.90,129.90,129.90,130.00,1
12-09-2019,129.60,133.90,129.60,130.00,23082
17-09-2019,128.90,133.00,128.90,130.00,6156
18-09-2019,130.00,130.00,130.00,130.00,1396
19-09-2019,130.00,130.00,130.00,130.00,1000
20-09-2019,133.90,133.90,130.10,130.00,25
23-09-2019,133.00,134.00,133.00,130.00,13
24-09-2019,130.10,130.10,130.00,130.00,80593
25-09-2019,133.00,133.00,130.00,130.00,10097
27-09-2019,133.00,133.00,133.00,130.00,10
30-09-2019,130.10,134.50,130.10,134.50,52394
02-10-2019,130.20,134.50,130.20,134.50,89
03-10-2019,131.00,134.50,130.00,130.20,4195
04-10-2019,134.50,134.50,134.50,130.20,1
07-10-2019,131.00,134.00,130.10,130.10,176
09-10-2019,130.10,133.00,130.00,133.00,5069
10-10-2019,133.00,133.00,130.00,133.00,16201
11-10-2019,130.20,130.20,130.00,130.00,9000
14-10-2019,132.00,135.00,131.10,132.90,4924
15-10-2019,133.00,134.00,130.00,130.40,756
16-10-2019,131.00,131.00,131.00,131.00,1000
18-10-2019,130.00,130.00,130.00,130.00,10000
21-10-2019,130.00,130.00,128.60,128.70,700
22-10-2019,131.00,131.00,130.00,130.50,2086
23-10-2019,132.00,132.00,130.00,130.00,3777
24-10-2019,130.00,130.00,129.90,129.90,1231
25-10-2019,130.00,130.00,130.00,130.00,719
28-10-2019,129.80,134.00,129.80,130.00,85
30-10-2019,131.90,131.90,131.90,130.00,5
31-10-2019,130.10,131.00,129.90,131.00,2295
01-11-2019,128.60,133.00,128.60,132.10,4799
04-11-2019,133.00,135.00,133.00,134.90,223315
06-11-2019,134.70,134.90,130.00,130.00,46001
07-11-2019,129.90,130.00,129.90,130.00,6166
14-11-2019,129.10,130.00,129.10,130.00,4224
15-11-2019,130.00,133.00,130.00,132.00,17588
18-11-2019,134.90,134.90,133.00,133.30,240
19-11-2019,134.50,134.50,132.00,132.00,10000
20-11-2019,130.10,130.10,130.00,130.00,1755
21-11-2019,131.00,131.00,130.00,130.00,2073
22-11-2019,130.10,130.10,130.00,130.00,2500
25-11-2019,130.00,131.00,130.00,130.20,3506
26-11-2019,131.00,133.00,131.00,130.20,11
27-11-2019,133.90,134.00,133.00,134.00,29753
28-11-2019,134.00,135.10,130.10,130.40,31058
29-11-2019,130.10,130.10,130.00,130.00,100
02-12-2019,130.00,131.00,130.00,131.00,9750
03-12-2019,133.00,133.00,133.00,133.00,2000
04-12-2019,133.10,133.10,130.20,130.20,9687
05-12-2019,130.50,130.50,130.20,130.20,3200
06-12-2019,134.00,135.00,132.50,134.00,18551
09-12-2019,133.90,133.90,133.90,134.00,5
10-12-2019,133.90,133.90,133.90,133.90,530
12-12-2019,133.00,133.90,133.00,133.00,15746
13-12-2019,133.90,133.90,133.00,133.80,641
16-12-2019,133.90,135.00,133.50,133.50,2605
17-12-2019,133.50,137.00,133.50,135.40,4012
18-12-2019,133.60,133.60,133.00,133.00,2543
19-12-2019,136.80,136.80,136.80,133.00,2
20-12-2019,133.10,136.00,133.00,133.10,7365
23-12-2019,132.00,132.00,132.00,132.00,252
24-12-2019,132.00,136.00,132.00,132.00,55
26-12-2019,136.00,136.00,136.00,132.00,2
27-12-2019,133.20,133.20,133.10,133.10,200
30-12-2019,133.10,133.10,133.00,133.00,918
31-12-2019,138.00,138.00,138.00,138.00,200
02-01-2020,135.00,135.00,135.00,135.00,809
03-01-2020,134.00,134.00,134.00,134.00,2000
06-01-2020,137.00,137.00,134.00,134.00,91
07-01-2020,134.00,136.90,134.00,134.00,2095
08-01-2020,133.00,133.00,132.00,133.00,14459
09-01-2020,133.00,135.00,133.00,135.00,10540
13-01-2020,132.00,135.00,132.00,135.00,17
14-01-2020,135.00,135.00,133.00,133.00,1002
16-01-2020,135.00,135.00,134.90,135.00,2476
17-01-2020,135.00,135.00,133.00,135.00,10006
20-01-2020,135.00,135.00,133.10,135.00,1913
22-01-2020,133.50,133.50,131.00,132.10,2255
23-01-2020,131.10,135.00,131.10,132.10,42
24-01-2020,133.00,133.10,133.00,133.00,993
27-01-2020,134.00,134.00,134.00,133.00,6
28-01-2020,131.60,133.00,130.00,133.00,3236
29-01-2020,134.00,136.00,134.00,136.00,106
30-01-2020,130.60,135.00,130.50,135.00,6946
31-01-2020,135.00,137.00,131.40,137.00,978
03-02-2020,133.10,138.00,133.10,136.20,102
05-02-2020,135.00,135.00,135.00,135.00,500
06-02-2020,135.00,138.00,135.00,137.90,9045
07-02-2020,138.00,142.50,138.00,141.90,21220
10-02-2020,137.00,150.00,137.00,147.10,45688
11-02-2020,149.00,155.00,149.00,150.00,49244
12-02-2020,150.00,150.00,146.00,149.70,173012
13-02-2020,147.10,148.90,145.00,145.40,25010
14-02-2020,149.90,149.90,145.00,145.00,32843
17-02-2020,145.00,147.00,140.00,145.00,2811
19-02-2020,142.00,145.00,142.00,145.00,2
20-02-2020,145.00,145.00,145.00,145.00,5920
24-02-2020,143.10,143.10,143.00,143.00,600
25-02-2020,143.00,143.00,142.00,142.50,1357
26-02-2020,143.00,143.00,135.10,140.80,1680
27-02-2020,145.00,145.00,145.00,140.80,1
28-02-2020,143.00,143.00,139.90,140.00,4705
02-03-2020,140.00,140.00,140.00,140.00,1434
03-03-2020,139.00,140.00,139.00,139.50,5339
04-03-2020,139.50,139.50,138.60,138.70,1775
05-03-2020,138.50,139.50,135.00,137.90,3787
06-03-2020,135.00,139.50,135.00,135.50,1010
10-03-2020,133.50,133.50,130.00,133.50,27239
11-03-2020,133.00,139.40,133.00,134.00,2013
12-03-2020,130.30,139.00,127.00,133.00,6527
13-03-2020,127.00,127.00,125.10,126.00,2095
20-03-2020,126.00,126.00,120.00,121.00,2113
11-05-2020,115.00,115.00,115.00,121.00,5
12-05-2020,110.00,110.00,104.00,105.00,11192
13-05-2020,110.00,110.00,109.90,110.00,2925
14-05-2020,112.00,112.00,105.00,105.30,113103
15-05-2020,110.00,110.00,99.00,99.50,7936
18-05-2020,104.50,105.00,104.00,104.20,2251
19-05-2020,105.00,110.00,105.00,107.10,7429
20-05-2020,107.10,116.90,107.00,109.00,3667
21-05-2020,110.00,113.00,110.00,112.10,4183
22-05-2020,113.00,118.00,113.00,117.90,5232
26-05-2020,118.00,118.00,115.00,116.60,3817
27-05-2020,116.50,118.00,116.50,116.70,4501
28-05-2020,117.00,118.00,117.00,118.00,4501
29-05-2020,127.40,127.40,117.50,118.00,13343
01-06-2020,118.10,118.10,118.00,118.00,105
02-06-2020,118.00,120.00,117.00,118.00,14293
03-06-2020,116.80,117.90,115.00,115.00,2346
04-06-2020,117.90,117.90,117.90,115.00,1
08-06-2020,117.80,118.00,117.80,118.00,1025
09-06-2020,118.00,118.00,118.00,118.00,22
10-06-2020,116.10,118.00,116.10,117.80,6126
11-06-2020,117.80,119.00,117.00,118.00,5720
12-06-2020,119.00,120.00,118.00,118.60,3379
15-06-2020,118.00,118.00,117.50,117.90,965
16-06-2020,118.00,118.00,116.50,116.90,2373
17-06-2020,117.00,117.00,116.00,116.40,6877
18-06-2020,117.00,117.00,116.40,117.00,4863
19-06-2020,117.00,120.00,117.00,117.10,15889
22-06-2020,117.90,124.00,117.30,118.30,35473
23-06-2020,118.10,124.00,118.10,120.50,10870
24-06-2020,121.00,121.00,115.00,115.20,214599
25-06-2020,115.80,118.00,114.60,115.00,106890
26-06-2020,115.00,115.10,115.00,115.00,148141
29-06-2020,115.00,117.90,114.60,115.60,25280
30-06-2020,115.60,118.00,114.80,117.60,10996
01-07-2020,118.00,118.00,116.00,116.00,779
02-07-2020,118.00,118.40,117.00,118.10,2164
03-07-2020,118.00,118.00,116.80,117.30,4878
06-07-2020,117.00,117.50,116.00,116.00,10502
07-07-2020,117.00,117.50,117.00,117.40,2464
08-07-2020,117.00,117.00,117.00,117.00,898
09-07-2020,117.00,117.00,117.00,117.00,12
10-07-2020,116.10,116.40,115.10,115.20,9859
13-07-2020,115.00,115.00,110.00,112.20,20129
14-07-2020,115.00,116.00,115.00,115.00,5722
15-07-2020,116.00,116.00,115.00,115.00,4400
16-07-2020,117.00,117.00,115.10,117.00,2022
17-07-2020,117.00,118.00,117.00,117.00,5369
20-07-2020,117.90,117.90,117.90,117.90,2410
21-07-2020,117.00,117.90,117.00,117.90,102
22-07-2020,119.80,119.80,117.00,119.00,7560
23-07-2020,117.60,118.00,117.50,117.90,13015
24-07-2020,118.70,118.90,118.70,118.80,1200
27-07-2020,118.90,119.00,118.90,119.00,2968
28-07-2020,119.50,119.50,119.50,119.00,73
29-07-2020,119.90,119.90,118.00,118.70,9698
30-07-2020,122.00,123.00,118.00,118.70,1350
31-07-2020,120.00,120.50,120.00,120.00,4727
04-08-2020,121.00,123.00,120.60,122.90,274506
05-08-2020,122.90,122.90,122.90,122.90,84
06-08-2020,121.00,126.90,120.90,125.00,4677
07-08-2020,125.00,125.00,124.90,125.00,11280
10-08-2020,124.90,125.00,124.90,125.00,11629
11-08-2020,125.80,126.20,123.00,125.90,306
12-08-2020,125.50,134.00,125.50,130.00,22390
13-08-2020,134.00,135.40,134.00,135.00,8227
14-08-2020,134.70,134.80,132.10,135.00,17
17-08-2020,133.80,133.80,131.60,133.10,2170
18-08-2020,132.90,132.90,132.90,133.10,85
19-08-2020,130.00,132.90,130.00,132.20,399
20-08-2020,130.60,130.60,130.00,130.40,175
21-08-2020,133.00,135.00,133.00,134.10,8043
24-08-2020,133.70,133.70,133.60,133.60,890
25-08-2020,133.50,133.50,133.00,133.10,674
26-08-2020,132.50,132.50,130.00,130.00,5434
27-08-2020,130.00,135.00,129.80,134.70,18018
28-08-2020,131.00,135.00,131.00,135.00,617
31-08-2020,135.00,135.00,133.70,135.00,363
02-09-2020,135.00,135.00,135.00,135.00,940
03-09-2020,135.00,135.00,134.00,134.10,116
04-09-2020,134.10,134.10,131.50,131.60,593
07-09-2020,134.00,135.00,131.60,135.00,2006
08-09-2020,135.00,135.00,134.00,134.90,3813
09-09-2020,132.00,135.00,132.00,135.00,571
10-09-2020,135.00,135.00,134.50,134.80,190
11-09-2020,134.90,134.90,133.20,134.80,152
14-09-2020,134.80,135.00,134.50,135.00,27239
15-09-2020,135.20,135.20,134.50,134.50,4850
16-09-2020,135.00,135.00,134.50,135.00,1360
17-09-2020,134.60,136.00,134.60,135.00,2450
18-09-2020,136.00,137.00,135.00,135.00,21181
21-09-2020,135.70,135.70,134.50,135.00,16158
22-09-2020,136.00,136.00,134.60,135.00,1400
23-09-2020,135.00,135.00,134.10,134.70,853
24-09-2020,134.70,134.90,134.00,134.20,44860
25-09-2020,134.00,140.00,134.00,135.10,58232
28-09-2020,140.60,141.00,139.90,139.90,5442
29-09-2020,136.00,136.00,135.00,135.00,5576
30-09-2020,139.00,140.00,139.00,139.70,2551
02-10-2020,140.00,141.00,140.00,140.00,55528
05-10-2020,135.10,135.10,130.10,133.70,4351
06-10-2020,130.10,133.00,130.10,130.60,2361
07-10-2020,133.00,133.00,130.20,132.00,2591
08-10-2020,135.10,135.10,132.10,132.40,477
09-10-2020,135.00,135.00,133.00,133.30,57930
12-10-2020,138.00,138.00,132.50,132.50,94311
13-10-2020,132.50,132.50,132.00,132.00,9684
14-10-2020,132.00,132.00,131.40,132.00,76550
15-10-2020,132.00,133.90,131.50,133.30,2922
16-10-2020,132.00,133.50,132.00,133.40,15614
19-10-2020,133.90,134.20,133.90,134.10,1899
20-10-2020,138.90,138.90,132.10,132.80,1211
21-10-2020,132.20,132.20,132.00,132.00,4631
22-10-2020,131.50,132.00,131.50,132.00,6532
23-10-2020,132.10,132.10,131.70,131.80,2169
26-10-2020,130.00,130.00,126.00,128.40,1961
27-10-2020,129.00,129.00,126.50,126.50,4474
28-10-2020,128.50,128.50,125.00,125.10,11435
29-10-2020,125.20,128.00,125.00,125.70,1249
02-11-2020,127.50,127.50,126.00,126.00,4735
03-11-2020,126.00,126.50,126.00,126.30,13398
04-11-2020,131.90,132.00,127.00,132.00,1976
05-11-2020,132.00,132.00,127.00,131.00,6309
06-11-2020,150.00,159.00,141.10,149.60,145065
09-11-2020,151.90,165.00,151.90,161.90,131445
10-11-2020,162.00,170.00,162.00,169.30,41713
11-11-2020,165.00,170.00,165.00,167.30,11700
12-11-2020,167.00,169.40,166.00,166.00,8276
13-11-2020,166.10,168.50,165.00,167.00,87745
16-11-2020,167.50,167.50,165.00,165.10,3336
17-11-2020,165.00,165.00,160.00,162.60,12001
18-11-2020,164.40,164.40,162.70,162.90,2536
19-11-2020,162.70,164.70,162.60,162.90,1119
20-11-2020,162.90,162.90,162.50,162.50,612
23-11-2020,160.00,162.40,160.00,160.90,704
24-11-2020,164.50,165.00,162.50,163.30,19885
25-11-2020,165.00,173.00,165.00,169.60,50009
26-11-2020,170.00,173.00,168.30,168.50,5135
27-11-2020,169.00,170.00,168.10,169.00,44783
30-11-2020,170.10,171.80,168.00,170.10,88235
01-12-2020,170.00,178.00,170.00,172.00,55362
07-12-2020,55.10,71.60,55.10,64.10,978748
08-12-2020,64.00,64.00,60.00,60.80,548637
09-12-2020,63.00,63.00,60.60,61.00,920817
10-12-2020,61.00,61.90,60.20,60.40,108512
11-12-2020,61.00,61.00,59.00,60.70,57327
14-12-2020,61.00,61.00,60.00,60.10,112850
15-12-2020,60.90,60.90,59.50,59.50,45100
16-12-2020,59.50,59.90,58.50,59.00,29760
17-12-2020,58.90,59.00,58.50,58.60,15962
18-12-2020,58.90,58.90,57.70,57.70,31987
21-12-2020,58.00,58.00,56.90,57.00,44835
22-12-2020,56.90,58.00,56.20,57.00,50037
23-12-2020,57.00,57.10,55.90,56.00,80685
24-12-2020,57.90,60.90,57.90,60.00,32725
28-12-2020,61.00,62.00,59.00,59.50,173842
30-12-2020,60.00,60.00,58.00,58.90,176742
31-12-2020,59.80,59.80,58.10,58.20,30142
